Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2016,,10433,5230,5203,,,,,,,,,,
2016,,8958,4469,4489,,,,,,,,,,
2016,,13388,6738,6650,,,,,,,,,,
2016,,34574,17190,17384,,,,,,,,,,
2016,,18253,9268,8985,,,,,,,,,,
2016,,66237,32775,33462,,,,,,,,,,
2016,,44437,22324,22113,,,,,,,,,,
2016,,29880,15081,14799,,,,,,,,,,
2016,,28976,14538,14438,,,,,,,,,,
2016,,25289,12629,12660,,,,,,,,,,
2016,,40318,20029,20289,,,,,,,,,,
2016,,28771,14263,14508,,,,,,,,,,
2016,,19966,10133,9833,,,,,,,,,,
2016,,9622,4658,4964,,,,,,,,,,
2016,,22296,10692,11604,,,,,,,,,,
2016,,33451,16730,16721,,,,,,,,,,
2016,,10254,5227,5027,,,,,,,,,,
2016,,25371,12692,12679,,,,,,,,,,
2016,,22343,11213,11130,,,,,,,,,,
2016,,22612,11443,11169,,,,,,,,,,
2016,,28465,14349,14116,,,,,,,,,,
2016,,30406,15126,15280,,,,,,,,,,
2016,,181611,89091,92520,,,,,,,,,,
2016,,16640,8163,8477,,,,,,,,,,
2016,,36510,18198,18312,,,,,,,,,,
2016,,20938,10333,10605,,,,,,,,,,
2016,,28448,13871,14577,,,,,,,,,,
2016,,14773,7304,7469,,,,,,,,,,
2016,,20823,10395,10428,,,,,,,,,,
2016,,26202,13109,13093,,,,,,,,,,
2016,,66486,32152,34334,,,,,,,,,,
2016,,34604,16945,17659,,,,,,,,,,
2016,,35381,17643,17738,,,,,,,,,,
2016,,20660,10419,10241,,,,,,,,,,
2016,,12755,6333,6422,,,,,,,,,,
2016,,24608,12229,12379,,,,,,,,,,
2016,,27644,13731,13913,,,,,,,,,,
2016,,27916,14138,13778,,,,,,,,,,
2016,,19015,9534,9481,,,,,,,,,,
2016,,42375,20225,22150,,,,,,,,,,
2016,,51265,25832,25433,,,,,,,,,,
2016,,10101,5100,5001,,,,,,,,,,
2016,,42576,21039,21537,,,,,,,,,,
2016,,23722,11886,11836,,,,,,,,,,
2016,,101034,53938,47096,,,,,,,,,,
2016,,25068,12571,12497,,,,,,,,,,
2016,,56275,27854,28421,,,,,,,,,,
2016,,31878,16038,15840,,,,,,,,,,
2016,,98869,48938,49931,,,,,,,,,,
2016,,26840,13166,13674,,,,,,,,,,
2016,,26120,13318,12802,,,,,,,,,,
2016,,11336,5525,5811,,,,,,,,,,
2016,,56827,28198,28629,,,,,,,,,,
2016,,25413,12641,12772,,,,,,,,,,
2016,,23932,11974,11958,,,,,,,,,,
2016,,118801,58582,60219,,,,,,,,,,
2016,,19400,9811,9589,,,,,,,,,,
2016,,26815,13434,13381,,,,,,,,,,
2016,,40592,20501,20091,,,,,,,,,,
2016,,18407,9147,9260,,,,,,,,,,
2016,,25433,12508,12925,,,,,,,,,,
2016,,31943,16027,15916,,,,,,,,,,
2016,,35465,17692,17773,,,,,,,,,,
2016,,112427,55301,57126,,,,,,,,,,
2016,,8877,4389,4488,,,,,,,,,,
2016,,15815,8050,7765,,,,,,,,,,
2016,,18551,9377,9174,,,,,,,,,,
2016,,25123,12510,12613,,,,,,,,,,
2016,,224755,115052,109703,,,,,,,,,,
2016,,22929,11370,11559,,,,,,,,,,
2016,,107584,53390,54194,,,,,,,,,,
2016,,18455,9308,9147,,,,,,,,,,
2016,,158351,80419,77932,,,,,,,,,,
2016,,32282,15963,16319,,,,,,,,,,
2016,,26507,13149,13358,,,,,,,,,,
2016,,42832,21150,21682,,,,,,,,,,
2016,,8701,4452,4249,,,,,,,,,,
2016,,21630,10751,10879,,,,,,,,,,
2016,,26346,13061,13285,,,,,,,,,,
2016,,38893,19288,19605,,,,,,,,,,
2016,,29647,14995,14652,,,,,,,,,,
2016,,17085,8735,8350,,,,,,,,,,
2016,,14544,7399,7145,,,,,,,,,,
2016,,26152,13108,13044,,,,,,,,,,
2016,,48321,23888,24433,,,,,,,,,,
2016,,37207,18252,18955,,,,,,,,,,
2016,,23111,11441,11670,,,,,,,,,,
2016,,56696,27278,29418,,,,,,,,,,
2016,,35260,17367,17893,,,,,,,,,,
2016,,71189,34855,36334,,,,,,,,,,
2016,,12643,6550,6093,,,,,,,,,,
2016,,12155,6194,5961,,,,,,,,,,
2016,,14508,7343,7165,,,,,,,,,,
2016,,24332,12220,12112,,,,,,,,,,
2016,,13570,6968,6602,,,,,,,,,,
2016,,158140,77397,80743,,,,,,,,,,
2016,,144518,71827,72691,,,,,,,,,,
2016,,29531,14646,14885,,,,,,,,,,
2016,,59687,30181,29506,,,,,,,,,,
2016,,45966,22707,23259,,,,,,,,,,
2016,,17774,8896,8878,,,,,,,,,,
2016,,19076,9114,9962,,,,,,,,,,
2016,,15813,7970,7843,,,,,,,,,,
2016,,11890,5839,6051,,,,,,,,,,
2016,,39299,19298,20001,,,,,,,,,,
2016,,26766,12517,14249,,,,,,,,,,
2016,,18556,9140,9416,,,,,,,,,,
2016,,50290,24890,25400,,,,,,,,,,
2016,,53927,27096,26831,,,,,,,,,,
2016,,87406,43309,44097,,,,,,,,,,
2016,,15650,7921,7729,,,,,,,,,,
2016,,22689,11194,11495,,,,,,,,,,
2016,,35651,17816,17835,,,,,,,,,,
2016,,38634,19168,19466,,,,,,,,,,
2016,,90127,45294,44833,,,,,,,,,,
2016,,29408,14529,14879,,,,,,,,,,
2016,,16360,8117,8243,,,,,,,,,,
2016,,43274,21652,21622,,,,,,,,,,
2016,,21089,10453,10636,,,,,,,,,,
2016,,15164,7628,7536,,,,,,,,,,
2016,,87830,42954,44876,,,,,,,,,,
2016,,34881,17333,17548,,,,,,,,,,
2016,,47546,24052,23494,,,,,,,,,,
2016,,55240,27563,27677,,,,,,,,,,
2016,,72172,35550,36622,,,,,,,,,,
2016,,41675,21009,20666,,,,,,,,,,
2016,,48765,24048,24717,,,,,,,,,,
2016,,41373,20048,21325,,,,,,,,,,
2016,,27372,13644,13728,,,,,,,,,,
2016,,34101,16574,17527,,,,,,,,,,
2016,,26108,13250,12858,,,,,,,,,,
2016,,51950,25843,26107,,,,,,,,,,
2016,,12639,6303,6336,,,,,,,,,,
2016,,64239,31919,32320,,,,,,,,,,
2016,,46023,22960,23063,,,,,,,,,,
2016,,22471,11299,11172,,,,,,,,,,
2016,,10825,5377,5448,,,,,,,,,,
2016,,29054,14055,14999,,,,,,,,,,
2016,,54653,27094,27559,,,,,,,,,,
2016,,21965,11115,10850,,,,,,,,,,
2016,,15303,7794,7509,,,,,,,,,,
2016,,37465,18445,19020,,,,,,,,,,
2016,,10977,5280,5697,,,,,,,,,,
2016,,27447,13630,13817,,,,,,,,,,
2016,,59035,29337,29698,,,,,,,,,,
2016,,19536,9601,9935,,,,,,,,,,
2016,,20711,10181,10530,,,,,,,,,,
2016,,107897,53407,54490,,,,,,,,,,
2016,,122561,59625,62936,,,,,,,,,,
2016,,26968,13016,13952,,,,,,,,,,
2016,,74223,35605,38618,,,,,,,,,,
2016,,76792,38367,38425,,,,,,,,,,
2016,,36140,18312,17828,,,,,,,,,,
2016,,29309,14411,14898,,,,,,,,,,
2016,,11112,5527,5585,,,,,,,,,,
2016,,45950,22774,23176,,,,,,,,,,
2016,,22606,11107,11499,,,,,,,,,,
2016,,33333,16433,16900,,,,,,,,,,
2016,,22929,11345,11584,,,,,,,,,,
2016,,14156,7189,6967,,,,,,,,,,
2016,,10042,5080,4962,,,,,,,,,,
2016,,22444,11260,11184,,,,,,,,,,
2016,,24084,12176,11908,,,,,,,,,,
2016,,23757,11930,11827,,,,,,,,,,
2016,,32292,15829,16463,,,,,,,,,,
2016,,122533,58909,63624,,,,,,,,,,
2016,,10305,5304,5001,,,,,,,,,,
2016,,43725,22249,21476,,,,,,,,,,
2016,,19040,9407,9633,,,,,,,,,,
2016,,,,,,,,,,,,,,
2016,,32794,16040,16754,,,,,,,,,,
2016,,18873,9518,9355,,,,,,,,,,
2016,,33450,16688,16762,,,,,,,,,,
2016,,,,,,,,,,,,,,
2016,,36762,18397,18365,,,,,,,,,,
2016,,29067,14761,14306,,,,,,,,,,
2016,,35173,17595,17578,,,,,,,,,,
2016,,13783,6914,6869,,,,,,,,,,
2016,,7755,3832,3923,,,,,,,,,,
2016,,23049,11521,11528,,,,,,,,,,
2016,,16793,8488,8305,,,,,,,,,,
2016,,12122,6123,5999,,,,,,,,,,
2016,,61749,30733,31016,,,,,,,,,,
2016,,27433,13930,13503,,,,,,,,,,
2016,,41199,20542,20657,,,,,,,,,,
2016,,172064,82877,89187,,,,,,,,,,
2016,,85293,41835,43458,,,,,,,,,,
2016,,31039,15407,15632,,,,,,,,,,
2016,,46439,23603,22836,,,,,,,,,,
2016,,25760,12908,12852,,,,,,,,,,
2016,,16140,8097,8043,,,,,,,,,,
2016,,26835,13251,13584,,,,,,,,,,
2016,,15425,7624,7801,,,,,,,,,,
2016,,23209,11161,12048,,,,,,,,,,
2016,,18199,9143,9056,,,,,,,,,,
2016,,25835,12745,13090,,,,,,,,,,
2016,,38228,18953,19275,,,,,,,,,,
2016,,23104,11670,11434,,,,,,,,,,
2016,,32110,15960,16150,,,,,,,,,,
2016,,17886,9030,8856,,,,,,,,,,
2016,,17696,8980,8716,,,,,,,,,,
2016,,7869,3957,3912,,,,,,,,,,
2016,,29537,14938,14599,,,,,,,,,,
2016,,54018,26612,27406,,,,,,,,,,
2016,,25571,12766,12805,,,,,,,,,,
2016,,9504,4635,4869,,,,,,,,,,
2016,,11336,5724,5612,,,,,,,,,,
2016,,29830,14912,14918,,,,,,,,,,
2016,,90003,45079,44924,,,,,,,,,,
2016,,23851,11686,12165,,,,,,,,,,
2016,,39657,19863,19794,,,,,,,,,,
2016,,13411,6528,6883,,,,,,,,,,
2016,,10049,4931,5118,,,,,,,,,,
2016,,47002,23350,23652,,,,,,,,,,
2016,,32248,15877,16371,,,,,,,,,,
2016,,43316,21988,21328,,,,,,,,,,
2016,,12641,6380,6261,,,,,,,,,,
2016,,51894,25828,26066,,,,,,,,,,
2016,,79889,38980,40909,,,,,,,,,,
2016,,24516,12149,12367,,,,,,,,,,
2016,,36700,18426,18274,,,,,,,,,,
2016,,22265,11192,11073,,,,,,,,,,
2016,,31254,15184,16070,,,,,,,,,,
2016,,5051,2516,2535,,,,,,,,,,
2016,,12811,6577,6234,,,,,,,,,,
2016,,43824,21461,22363,,,,,,,,,,
2016,,19400,9560,9840,,,,,,,,,,
2016,,45097,21801,23296,,,,,,,,,,
2016,,37875,18905,18970,,,,,,,,,,
2016,,20686,10354,10332,,,,,,,,,,
2016,,57010,28133,28877,,,,,,,,,,
2016,,76960,38033,38927,,,,,,,,,,
2016,,629606,310200,319406,,,,,,,,,,
2016,,1498,737,761,,,,,,,,,,
2016,,22276,11204,11072,,,,,,,,,,
2016,,46159,23086,23073,,,,,,,,,,
2016,,9529,4705,4824,,,,,,,,,,
2016,,77108,38026,39082,,,,,,,,,,
2016,,919,468,451,,,,,,,,,,
2016,,12960,6480,6480,,,,,,,,,,
2016,,33735,16701,17034,,,,,,,,,,
2016,,10741,5315,5426,,,,,,,,,,
2016,,11594,5982,5612,,,,,,,,,,
2016,,28403,14254,14149,,,,,,,,,,
2016,,93555,46050,47505,,,,,,,,,,
2016,,24968,12293,12675,,,,,,,,,,
2016,,55439,27552,27887,,,,,,,,,,
2016,,45487,22236,23251,,,,,,,,,,
2016,,18914,9648,9266,,,,,,,,,,
2016,,16425,8112,8313,,,,,,,,,,
2016,,32621,16181,16440,,,,,,,,,,
2016,,16544,8480,8064,,,,,,,,,,
2016,,21493,10826,10667,,,,,,,,,,
2016,,23477,11823,11654,,,,,,,,,,
2016,,43333,21669,21664,,,,,,,,,,
2016,,64061,31275,32786,,,,,,,,,,
2016,,8766,4340,4426,,,,,,,,,,
2016,,7352,3660,3692,,,,,,,,,,
2016,,54657,27171,27486,,,,,,,,,,
2016,,4870,2591,2279,,,,,,,,,,
2016,,13574,6741,6833,,,,,,,,,,
2016,,36013,17948,18065,,,,,,,,,,
2016,,25421,12688,12733,,,,,,,,,,
2016,,41510,20656,20854,,,,,,,,,,
2016,,212941,106008,106933,,,,,,,,,,
2016,,21120,10771,10349,,,,,,,,,,
2016,,33846,17123,16723,,,,,,,,,,
2016,,32804,16130,16674,,,,,,,,,,
2016,,32077,15973,16104,,,,,,,,,,
2016,,41247,20456,20791,,,,,,,,,,
2016,,13360,6713,6647,,,,,,,,,,
2016,,29181,14385,14796,,,,,,,,,,
2016,,19987,10085,9902,,,,,,,,,,
2016,,48506,23661,24845,,,,,,,,,,
2016,,9632,4770,4862,,,,,,,,,,
2016,,16518,8170,8348,,,,,,,,,,
2016,,30262,14955,15307,,,,,,,,,,
2016,,27467,13641,13826,,,,,,,,,,
2016,,63816,31430,32386,,,,,,,,,,
2016,,21960,11017,10943,,,,,,,,,,
2016,,44317,22081,22236,,,,,,,,,,
2016,,67448,33444,34004,,,,,,,,,,
2016,,100371,49842,50529,,,,,,,,,,
2016,,43291,21894,21397,,,,,,,,,,
2016,,19513,9614,9899,,,,,,,,,,
2016,,71808,34989,36819,,,,,,,,,,
2016,,1083,525,558,,,,,,,,,,
2016,,44451,22097,22354,,,,,,,,,,
2016,,12482,6170,6312,,,,,,,,,,
2016,,25211,12106,13105,,,,,,,,,,
2016,,23984,11981,12003,,,,,,,,,,
2016,,25973,12849,13124,,,,,,,,,,
2016,,,,,,,,,,,,,,
2016,,17023,8395,8628,,,,,,,,,,
2016,,47021,23439,23582,,,,,,,,,,
2016,,26072,12965,13107,,,,,,,,,,
2016,,37837,18225,19612,,,,,,,,,,
2016,,25885,12234,13651,,,,,,,,,,
2016,,17304,8524,8780,,,,,,,,,,
2016,,49100,24497,24603,,,,,,,,,,
2016,,18572,8959,9613,,,,,,,,,,
2016,,26527,13282,13245,,,,,,,,,,
2016,,18693,9306,9387,,,,,,,,,,
2016,,18940,9440,9500,,,,,,,,,,
2016,,15001,7313,7688,,,,,,,,,,
2016,,,,,,,,,,,,,,
2016,,104960,52288,52672,,,,,,,,,,
2016,,25520,12763,12757,,,,,,,,,,
2016,,14197,7030,7167,,,,,,,,,,
2016,,23952,11954,11998,,,,,,,,,,
2016,,40814,20191,20623,,,,,,,,,,
2016,,23275,11326,11949,,,,,,,,,,
2016,,23384,11510,11874,,,,,,,,,,
2016,,13633,6755,6878,,,,,,,,,,
2016,,28939,14448,14491,,,,,,,,,,
2016,,21682,10848,10834,,,,,,,,,,
2016,,51161,25276,25885,,,,,,,,,,
2016,,15664,7790,7874,,,,,,,,,,
2016,,12550,6288,6262,,,,,,,,,,
2016,,14518,7262,7256,,,,,,,,,,
2016,,152466,75344,77122,,,,,,,,,,
2016,,27543,13818,13725,,,,,,,,,,
2016,,16792,8095,8697,,,,,,,,,,
2016,,13718,6872,6846,,,,,,,,,,
2016,,22113,11361,10752,,,,,,,,,,
2016,,62258,30203,32055,,,,,,,,,,
2016,,32269,15789,16480,,,,,,,,,,
2016,,124107,60606,63501,,,,,,,,,,
2016,,8119,4040,4079,,,,,,,,,,
2016,,18794,9364,9430,,,,,,,,,,
2016,,40937,20306,20631,,,,,,,,,,
2016,,21488,11021,10467,,,,,,,,,,
2016,,46997,22993,24004,,,,,,,,,,
2016,,22278,11336,10942,,,,,,,,,,
2016,,44454,21623,22831,,,,,,,,,,
2016,,124896,61342,63554,,,,,,,,,,
