Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2017,Hardenberg,60211,30458,29753,,,,,,,,,,
2017,Harderwijk,46352,22913,23439,,,,,,,,,,
2017,Hardinxveld-Giessendam,17872,8945,8927,,,,,,,,,,
2017,Haren,19570,9329,10241,,,,,,,,,,
2017,Harlingen,15860,7993,7867,,,,,,,,,,
2017,Hattem,12040,5931,6109,,,,,,,,,,
2017,Heemskerk,39171,19201,19970,,,,,,,,,,
2017,Heemstede,26936,12661,14275,,,,,,,,,,
2017,Heerde,18561,9146,9415,,,,,,,,,,
2017,Heerenveen,50203,24897,25306,,,,,,,,,,
2017,Heerhugowaard,54950,27719,27231,,,,,,,,,,
2017,Heerlen,87189,43290,43899,,,,,,,,,,
2017,Heeze-Leende,15714,7974,7740,,,,,,,,,,
2017,Heiloo,22857,11309,11548,,,,,,,,,,
2017,Hellendoorn,35772,17892,17880,,,,,,,,,,
2017,Hellevoetsluis,38722,19161,19561,,,,,,,,,,
2017,Helmond,90602,45636,44966,,,,,,,,,,
2017,Hendrik-Ido-Ambacht,29731,14649,15082,,,,,,,,,,
2017,Heumen,16475,8159,8316,,,,,,,,,,
2017,Heusden,43516,21800,21716,,,,,,,,,,
2017,Hillegom,21316,10545,10771,,,,,,,,,,
2017,Hilvarenbeek,15283,7701,7582,,,,,,,,,,
2017,Hilversum,88888,43611,45277,,,,,,,,,,
2017,Hof van Twente,35011,17406,17605,,,,,,,,,,
2017,Hollands Kroon,47600,24097,23503,,,,,,,,,,
2017,Hoogeveen,55311,27587,27724,,,,,,,,,,
2017,Hoorn,72493,35734,36759,,,,,,,,,,
2017,Horst aan de Maas,42139,21210,20929,,,,,,,,,,
2017,Houten,49300,24338,24962,,,,,,,,,,
2017,Huizen,41382,20086,21296,,,,,,,,,,
2017,Hulst,27395,13650,13745,,,,,,,,,,
2017,IJsselstein,34208,16652,17556,,,,,,,,,,
2017,Kaag en Braassem,26374,13363,13011,,,,,,,,,,
2017,Kampen,52511,26179,26332,,,,,,,,,,
2017,Kapelle,12622,6308,6314,,,,,,,,,,
2017,Katwijk,64532,32123,32409,,,,,,,,,,
2017,Kerkrade,45937,22968,22969,,,,,,,,,,
2017,Koggenland,22522,11340,11182,,,,,,,,,,
2017,Korendijk,10959,5459,5500,,,,,,,,,,
2017,Krimpen aan den IJssel,29123,14109,15014,,,,,,,,,,
2017,Krimpenerwaard,55204,27307,27897,,,,,,,,,,
2017,Laarbeek,21942,11119,10823,,,,,,,,,,
2017,Landerd,15332,7825,7507,,,,,,,,,,
2017,Landgraaf,37458,18440,19018,,,,,,,,,,
2017,Landsmeer,11275,5437,5838,,,,,,,,,,
2017,Langedijk,27608,13709,13899,,,,,,,,,,
2017,Lansingerland,60105,29858,30247,,,,,,,,,,
2017,Leek,19643,9694,9949,,,,,,,,,,
2017,Leerdam,20905,10274,10631,,,,,,,,,,
2017,Leeuwarden,108667,53831,54836,,,,,,,,,,
2017,Leiden,123661,60067,63594,,,,,,,,,,
2017,Leiderdorp,27128,13139,13989,,,,,,,,,,
2017,Leidschendam-Voorburg,74604,35818,38786,,,,,,,,,,
2017,Lelystad,76937,38560,38377,,,,,,,,,,
2017,Leudal,35878,18212,17666,,,,,,,,,,
2017,Leusden,29677,14594,15083,,,,,,,,,,
2017,Lingewaal,11158,5571,5587,,,,,,,,,,
2017,Lingewaard,46182,22898,23284,,,,,,,,,,
2017,Lisse,22717,11178,11539,,,,,,,,,,
2017,Littenseradiel,10746,5495,5251,,,,,,,,,,
2017,Lochem,33545,16569,16976,,,,,,,,,,
2017,Loon op Zand,23093,11461,11632,,,,,,,,,,
2017,Lopik,14208,7194,7014,,,,,,,,,,
2017,Loppersum,9914,5021,4893,,,,,,,,,,
2017,Losser,22482,11312,11170,,,,,,,,,,
2017,Maasdriel,24250,12300,11950,,,,,,,,,,
2017,Maasgouw,23774,11945,11829,,,,,,,,,,
2017,Maassluis,32450,15917,16533,,,,,,,,,,
2017,Maastricht,122753,58955,63798,,,,,,,,,,
2017,Marum,10388,5364,5024,,,,,,,,,,
2017,Medemblik,44058,22427,21631,,,,,,,,,,
2017,Meerssen,19072,9398,9674,,,,,,,,,,
2017,Meierijstad,79869,40052,39817,,,,,,,,,,
2017,Meppel,33025,16137,16888,,,,,,,,,,
2017,Midden-Delfland,19034,9573,9461,,,,,,,,,,
2017,Midden-Drenthe,33399,16682,16717,,,,,,,,,,
2017,Midden-Groningen,,,,,,,,,,,,,
2017,Moerdijk,36944,18491,18453,,,,,,,,,,
2017,Molenwaard,29212,14838,14374,,,,,,,,,,
2017,Montferland,35316,17685,17631,,,,,,,,,,
2017,Montfoort,13866,6943,6923,,,,,,,,,,
2017,Mook en Middelaar,7775,3849,3926,,,,,,,,,,
2017,Neder-Betuwe,23303,11666,11637,,,,,,,,,,
2017,Nederweert,16864,8519,8345,,,,,,,,,,
2017,Neerijnen,12344,6233,6111,,,,,,,,,,
2017,Nieuwegein,61868,30763,31105,,,,,,,,,,
2017,Nieuwkoop,27914,14160,13754,,,,,,,,,,
2017,Nijkerk,41775,20803,20972,,,,,,,,,,
2017,Nijmegen,173556,83965,89591,,,,,,,,,,
2017,Nissewaard,85401,41803,43598,,,,,,,,,,
2017,Noordenveld,32981,16173,16808,,,,,,,,,,
2017,Noordoostpolder,46544,23662,22882,,,,,,,,,,
2017,Noordwijk,25867,12939,12928,,,,,,,,,,
2017,Noordwijkerhout,16318,8217,8101,,,,,,,,,,
2017,Nunspeet,26892,13300,13592,,,,,,,,,,
2017,Nuth,15305,7561,7744,,,,,,,,,,
2017,Oegstgeest,23608,11341,12267,,,,,,,,,,
2017,Oirschot,18499,9305,9194,,,,,,,,,,
2017,Oisterwijk,25936,12758,13178,,,,,,,,,,
2017,Oldambt,38108,18914,19194,,,,,,,,,,
2017,Oldebroek,23256,11736,11520,,,,,,,,,,
2017,Oldenzaal,32006,15886,16120,,,,,,,,,,
2017,Olst-Wijhe,17957,9071,8886,,,,,,,,,,
2017,Ommen,17531,8855,8676,,,,,,,,,,
2017,Onderbanken,7865,3954,3911,,,,,,,,,,
2017,Oost Gelre,29634,14997,14637,,,,,,,,,,
2017,Oosterhout,54604,26872,27732,,,,,,,,,,
2017,Ooststellingwerf,25540,12777,12763,,,,,,,,,,
2017,Oostzaan,9652,4732,4920,,,,,,,,,,
2017,Opmeer,11420,5792,5628,,,,,,,,,,
2017,Opsterland,29718,14879,14839,,,,,,,,,,
2017,Oss,90376,45350,45026,,,,,,,,,,
2017,Oud-Beijerland,24015,11784,12231,,,,,,,,,,
2017,Oude IJsselstreek,39568,19866,19702,,,,,,,,,,
2017,Ouder-Amstel,13419,6554,6865,,,,,,,,,,
2017,Oudewater,10187,4989,5198,,,,,,,,,,
2017,Overbetuwe,47394,23561,23833,,,,,,,,,,
2017,Papendrecht,32292,15871,16421,,,,,,,,,,
2017,Peel en Maas,43347,21999,21348,,,,,,,,,,
2017,Pekela,12517,6341,6176,,,,,,,,,,
2017,Pijnacker-Nootdorp,52656,26215,26441,,,,,,,,,,
2017,Purmerend,79928,38973,40955,,,,,,,,,,
2017,Putten,24428,12129,12299,,,,,,,,,,
2017,Raalte,36907,18549,18358,,,,,,,,,,
2017,Reimerswaal,22356,11257,11099,,,,,,,,,,
2017,Renkum,31391,15318,16073,,,,,,,,,,
2017,Renswoude,5101,2540,2561,,,,,,,,,,
2017,Reusel-De Mierden,12908,6635,6273,,,,,,,,,,
2017,Rheden,43645,21341,22304,,,,,,,,,,
2017,Rhenen,19597,9653,9944,,,,,,,,,,
2017,Ridderkerk,45408,22003,23405,,,,,,,,,,
2017,Rijssen-Holten,37983,18941,19042,,,,,,,,,,
2017,Roerdalen,20700,10352,10348,,,,,,,,,,
2017,Roermond,57390,28338,29052,,,,,,,,,,
2017,Roosendaal,77163,38147,39016,,,,,,,,,,
2017,Rotterdam,634660,312781,321879,,,,,,,,,,
2017,Rozendaal,1498,743,755,,,,,,,,,,
2017,Rucphen,22345,11270,11075,,,,,,,,,,
2017,Schagen,46193,23108,23085,,,,,,,,,,
2017,Scherpenzeel,9704,4810,4894,,,,,,,,,,
2017,Schiedam,77838,38460,39378,,,,,,,,,,
2017,Schiermonnikoog,941,483,458,,,,,,,,,,
2017,Schinnen,12954,6468,6486,,,,,,,,,,
2017,Schouwen-Duiveland,33765,16721,17044,,,,,,,,,,
2017,Simpelveld,10571,5236,5335,,,,,,,,,,
2017,Sint Anthonis,11594,6007,5587,,,,,,,,,,
2017,Sint-Michielsgestel,28584,14372,14212,,,,,,,,,,
2017,Sittard-Geleen,93319,46005,47314,,,,,,,,,,
2017,Sliedrecht,25012,12328,12684,,,,,,,,,,
2017,Smallingerland,55695,27712,27983,,,,,,,,,,
2017,Soest,45874,22413,23461,,,,,,,,,,
2017,Someren,19036,9714,9322,,,,,,,,,,
2017,Son en Breugel,16626,8204,8422,,,,,,,,,,
2017,Stadskanaal,32252,16003,16249,,,,,,,,,,
2017,Staphorst,16691,8549,8142,,,,,,,,,,
2017,Stede Broec,21552,10837,10715,,,,,,,,,,
2017,Steenbergen,23970,12205,11765,,,,,,,,,,
2017,Steenwijkerland,43448,21787,21661,,,,,,,,,,
2017,Stichtse Vecht,64450,31549,32901,,,,,,,,,,
2017,Strijen,8785,4346,4439,,,,,,,,,,
2017,Ten Boer,7288,3607,3681,,,,,,,,,,
2017,Terneuzen,54588,27139,27449,,,,,,,,,,
2017,Terschelling,4859,2579,2280,,,,,,,,,,
2017,Texel,13545,6732,6813,,,,,,,,,,
2017,Teylingen,36093,18016,18077,,,,,,,,,,
2017,Tholen,25527,12748,12779,,,,,,,,,,
2017,Tiel,41488,20645,20843,,,,,,,,,,
2017,Tilburg,213804,106428,107376,,,,,,,,,,
2017,Tubbergen,21153,10797,10356,,,,,,,,,,
2017,Twenterand,33845,17146,16699,,,,,,,,,,
2017,Tynaarlo,33280,16396,16884,,,,,,,,,,
2017,Tytsjerksteradiel,31963,15961,16002,,,,,,,,,,
2017,Uden,41384,20517,20867,,,,,,,,,,
2017,Uitgeest,13465,6761,6704,,,,,,,,,,
2017,Uithoorn,29201,14403,14798,,,,,,,,,,
2017,Urk,20220,10192,10028,,,,,,,,,,
2017,Utrechtse Heuvelrug,49035,23970,25065,,,,,,,,,,
2017,Vaals,9710,4875,4835,,,,,,,,,,
2017,Valkenburg aan de Geul,16440,8104,8336,,,,,,,,,,
2017,Valkenswaard,30516,15092,15424,,,,,,,,,,
2017,Veendam,27527,13627,13900,,,,,,,,,,
2017,Veenendaal,64277,31708,32569,,,,,,,,,,
2017,Veere,21900,11018,10882,,,,,,,,,,
2017,Veldhoven,44724,22285,22439,,,,,,,,,,
2017,Velsen,67619,33541,34078,,,,,,,,,,
2017,Venlo,101059,50281,50778,,,,,,,,,,
2017,Venray,43565,22134,21431,,,,,,,,,,
2017,Vianen,19714,9700,10014,,,,,,,,,,
2017,Vlaardingen,71999,35147,36852,,,,,,,,,,
2017,Vlieland,1085,533,552,,,,,,,,,,
2017,Vlissingen,44394,22060,22334,,,,,,,,,,
2017,Voerendaal,12462,6143,6319,,,,,,,,,,
2017,Voorschoten,25315,12174,13141,,,,,,,,,,
2017,Voorst,24199,12096,12103,,,,,,,,,,
2017,Vught,26183,12995,13188,,,,,,,,,,
2017,Waadhoeke,,,,,,,,,,,,,
2017,Waalre,16898,8319,8579,,,,,,,,,,
2017,Waalwijk,47410,23616,23794,,,,,,,,,,
2017,Waddinxveen,26536,13192,13344,,,,,,,,,,
2017,Wageningen,38458,18469,19989,,,,,,,,,,
2017,Wassenaar,26055,12313,13742,,,,,,,,,,
2017,Waterland,17290,8525,8765,,,,,,,,,,
2017,Weert,49574,24840,24734,,,,,,,,,,
2017,Weesp,18751,9062,9689,,,,,,,,,,
2017,Werkendam,26844,13461,13383,,,,,,,,,,
2017,West Maas en Waal,18820,9383,9437,,,,,,,,,,
2017,Westerveld,19084,9498,9586,,,,,,,,,,
2017,Westervoort,14991,7327,7664,,,,,,,,,,
2017,Westerwolde,,,,,,,,,,,,,
2017,Westland,105632,52699,52933,,,,,,,,,,
2017,Weststellingwerf,25608,12765,12843,,,,,,,,,,
2017,Westvoorne,14257,7066,7191,,,,,,,,,,
2017,Wierden,24225,12092,12133,,,,,,,,,,
2017,Wijchen,40876,20220,20656,,,,,,,,,,
2017,Wijdemeren,23447,11418,12029,,,,,,,,,,
2017,Wijk bij Duurstede,23502,11578,11924,,,,,,,,,,
2017,Winsum,13596,6704,6892,,,,,,,,,,
2017,Winterswijk,28912,14473,14439,,,,,,,,,,
2017,Woensdrecht,21837,10963,10874,,,,,,,,,,
2017,Woerden,51513,25482,26031,,,,,,,,,,
2017,Wormerland,15820,7833,7987,,,,,,,,,,
2017,Woudenberg,12701,6374,6327,,,,,,,,,,
2017,Woudrichem,14539,7284,7255,,,,,,,,,,
2017,Zaanstad,153679,76014,77665,,,,,,,,,,
2017,Zaltbommel,27728,13909,13819,,,,,,,,,,
2017,Zandvoort,16899,8172,8727,,,,,,,,,,
2017,Zederik,13842,6935,6907,,,,,,,,,,
2017,Zeewolde,22457,11549,10908,,,,,,,,,,
2017,Zeist,62830,30527,32303,,,,,,,,,,
2017,Zevenaar,32379,15890,16489,,,,,,,,,,
2017,Zoetermeer,124763,60923,63840,,,,,,,,,,
2017,Zoeterwoude,8367,4146,4221,,,,,,,,,,
2017,Zuidhorn,18859,9427,9432,,,,,,,,,,
2017,Zuidplas,41468,20582,20886,,,,,,,,,,
2017,Zundert,21657,11121,10536,,,,,,,,,,
2017,Zutphen,47340,23223,24117,,,,,,,,,,
2017,Zwartewaterland,22309,11360,10949,,,,,,,,,,
2017,Zwijndrecht,44417,21559,22858,,,,,,,,,,
2017,Zwolle,125548,61727,63821,,,,,,,,,,
