Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2012,,9354,4638,4716,,,,,,,,,,
2012,,76244,37492,38752,,,,,,,,,,
2012,,932,464,468,,,,,,,,,,
2012,,13202,6644,6558,,,,,,,,,,
2012,,34151,16864,17287,,,,,,,,,,
2012,,10914,5430,5484,,,,,,,,,,
2012,,11803,6062,5741,,,,,,,,,,
2012,,28128,14143,13985,,,,,,,,,,
2012,,94535,46504,48031,,,,,,,,,,
2012,,24232,11895,12337,,,,,,,,,,
2012,,55456,27571,27885,,,,,,,,,,
2012,,45612,22209,23403,,,,,,,,,,
2012,,18580,9457,9123,,,,,,,,,,
2012,,15822,7816,8006,,,,,,,,,,
2012,,32998,16292,16706,,,,,,,,,,
2012,,16224,8324,7900,,,,,,,,,,
2012,,21468,10860,10608,,,,,,,,,,
2012,,23354,11745,11609,,,,,,,,,,
2012,,43402,21708,21694,,,,,,,,,,
2012,,63315,31027,32288,,,,,,,,,,
2012,,8848,4418,4430,,,,,,,,,,
2012,,7477,3744,3733,,,,,,,,,,
2012,,54742,27250,27492,,,,,,,,,,
2012,,4748,2512,2236,,,,,,,,,,
2012,,13668,6773,6895,,,,,,,,,,
2012,,35686,17798,17888,,,,,,,,,,
2012,,25540,12796,12744,,,,,,,,,,
2012,,41527,20622,20905,,,,,,,,,,
2012,,207580,103015,104565,,,,,,,,,,
2012,,21206,10780,10426,,,,,,,,,,
2012,,33929,17193,16736,,,,,,,,,,
2012,,32357,15911,16446,,,,,,,,,,
2012,,32164,16037,16127,,,,,,,,,,
2012,,40805,20243,20562,,,,,,,,,,
2012,,12897,6472,6425,,,,,,,,,,
2012,,28307,13973,14334,,,,,,,,,,
2012,,18950,9588,9362,,,,,,,,,,
2012,,48267,23301,24966,,,,,,,,,,
2012,,9749,4805,4944,,,,,,,,,,
2012,,16945,8374,8571,,,,,,,,,,
2012,,30666,15150,15516,,,,,,,,,,
2012,,27920,13808,14112,,,,,,,,,,
2012,,62870,30857,32013,,,,,,,,,,
2012,,21959,10994,10965,,,,,,,,,,
2012,,43880,21879,22001,,,,,,,,,,
2012,,67286,33290,33996,,,,,,,,,,
2012,,100027,49599,50428,,,,,,,,,,
2012,,42959,21628,21331,,,,,,,,,,
2012,,19670,9679,9991,,,,,,,,,,
2012,,71042,34710,36332,,,,,,,,,,
2012,,1105,553,552,,,,,,,,,,
2012,,44502,22154,22348,,,,,,,,,,
2012,,12664,6314,6350,,,,,,,,,,
2012,,24310,11731,12579,,,,,,,,,,
2012,,23719,11843,11876,,,,,,,,,,
2012,,25789,12728,13061,,,,,,,,,,
2012,,,,,,,,,,,,,,
2012,,16503,8143,8360,,,,,,,,,,
2012,,46422,23105,23317,,,,,,,,,,
2012,,25280,12601,12679,,,,,,,,,,
2012,,37049,17766,19283,,,,,,,,,,
2012,,25762,12199,13563,,,,,,,,,,
2012,,17010,8480,8530,,,,,,,,,,
2012,,48668,24343,24325,,,,,,,,,,
2012,,18022,8728,9294,,,,,,,,,,
2012,,26423,13187,13236,,,,,,,,,,
2012,,18325,9129,9196,,,,,,,,,,
2012,,19198,9555,9643,,,,,,,,,,
2012,,15294,7574,7720,,,,,,,,,,
2012,,,,,,,,,,,,,,
2012,,101980,50801,51179,,,,,,,,,,
2012,,25780,12920,12860,,,,,,,,,,
2012,,13901,6903,6998,,,,,,,,,,
2012,,23824,11927,11897,,,,,,,,,,
2012,,40734,20096,20638,,,,,,,,,,
2012,,23297,11413,11884,,,,,,,,,,
2012,,23064,11395,11669,,,,,,,,,,
2012,,13987,6956,7031,,,,,,,,,,
2012,,28946,14385,14561,,,,,,,,,,
2012,,21675,10862,10813,,,,,,,,,,
2012,,50052,24730,25322,,,,,,,,,,
2012,,15781,7893,7888,,,,,,,,,,
2012,,12034,6024,6010,,,,,,,,,,
2012,,14416,7213,7203,,,,,,,,,,
2012,,148281,73312,74969,,,,,,,,,,
2012,,26774,13400,13374,,,,,,,,,,
2012,,16651,8002,8649,,,,,,,,,,
2012,,13434,6680,6754,,,,,,,,,,
2012,,21288,10800,10488,,,,,,,,,,
2012,,61233,29509,31724,,,,,,,,,,
2012,,32429,15962,16467,,,,,,,,,,
2012,,122331,59954,62377,,,,,,,,,,
2012,,8171,4042,4129,,,,,,,,,,
2012,,18681,9306,9375,,,,,,,,,,
2012,,40673,20178,20495,,,,,,,,,,
2012,,21221,10864,10357,,,,,,,,,,
2012,,47144,23024,24120,,,,,,,,,,
2012,,22048,11176,10872,,,,,,,,,,
2012,,44499,21642,22857,,,,,,,,,,
2012,,121527,59280,62247,,,,,,,,,,
