Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2010,,19283,9668,9615,,,,,,,,,,
2010,,42017,19936,22081,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,10527,5333,5194,,,,,,,,,,
2010,,34400,17142,17258,,,,,,,,,,
2010,,23576,11804,11772,,,,,,,,,,
2010,,96760,50848,45912,,,,,,,,,,
2010,,26635,13336,13299,,,,,,,,,,
2010,,57403,28508,28895,,,,,,,,,,
2010,,31526,15825,15701,,,,,,,,,,
2010,,98523,48598,49925,,,,,,,,,,
2010,,24685,11943,12742,,,,,,,,,,
2010,,26058,13232,12826,,,,,,,,,,
2010,,11600,5673,5927,,,,,,,,,,
2010,,56108,27745,28363,,,,,,,,,,
2010,,25061,12436,12625,,,,,,,,,,
2010,,24409,12234,12175,,,,,,,,,,
2010,,118480,58314,60166,,,,,,,,,,
2010,,19291,9787,9504,,,,,,,,,,
2010,,26591,13289,13302,,,,,,,,,,
2010,,39787,20184,19603,,,,,,,,,,
2010,,18084,9001,9083,,,,,,,,,,
2010,,25593,12549,13044,,,,,,,,,,
2010,,32282,16232,16050,,,,,,,,,,
2010,,28506,14300,14206,,,,,,,,,,
2010,,107756,52849,54907,,,,,,,,,,
2010,,8837,4379,4458,,,,,,,,,,
2010,,16426,8349,8077,,,,,,,,,,
2010,,18157,9255,8902,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,213809,108496,105313,,,,,,,,,,
2010,,22176,10930,11246,,,,,,,,,,
2010,,109491,54128,55363,,,,,,,,,,
2010,,18153,9080,9073,,,,,,,,,,
2010,,157052,79838,77214,,,,,,,,,,
2010,,32881,16211,16670,,,,,,,,,,
2010,,26264,12919,13345,,,,,,,,,,
2010,,41524,20543,20981,,,,,,,,,,
2010,,8839,4534,4305,,,,,,,,,,
2010,,21087,10491,10596,,,,,,,,,,
2010,,26260,13014,13246,,,,,,,,,,
2010,,38117,18869,19248,,,,,,,,,,
2010,,28763,14573,14190,,,,,,,,,,
2010,,17153,8755,8398,,,,,,,,,,
2010,,14451,7352,7099,,,,,,,,,,
2010,,25975,13225,12750,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,36605,17813,18792,,,,,,,,,,
2010,,22761,11285,11476,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,34663,17008,17655,,,,,,,,,,
2010,,71122,34760,36362,,,,,,,,,,
2010,,12917,6641,6276,,,,,,,,,,
2010,,12141,6212,5929,,,,,,,,,,
2010,,14594,7354,7240,,,,,,,,,,
2010,,24486,12295,12191,,,,,,,,,,
2010,,13625,6968,6657,,,,,,,,,,
2010,,149579,72743,76836,,,,,,,,,,
2010,,142788,70998,71790,,,,,,,,,,
2010,,29291,14595,14696,,,,,,,,,,
2010,,59014,29852,29162,,,,,,,,,,
2010,,44010,21668,22342,,,,,,,,,,
2010,,17497,8688,8809,,,,,,,,,,
2010,,18516,8721,9795,,,,,,,,,,
2010,,15809,7903,7906,,,,,,,,,,
2010,,11792,5755,6037,,,,,,,,,,
2010,,38848,19042,19806,,,,,,,,,,
2010,,26058,12212,13846,,,,,,,,,,
2010,,18313,9038,9275,,,,,,,,,,
2010,,43418,21327,22091,,,,,,,,,,
2010,,51178,25796,25382,,,,,,,,,,
2010,,89236,44058,45178,,,,,,,,,,
2010,,15260,7701,7559,,,,,,,,,,
2010,,22451,11108,11343,,,,,,,,,,
2010,,35791,17902,17889,,,,,,,,,,
2010,,39756,19752,20004,,,,,,,,,,
2010,,88291,44253,44038,,,,,,,,,,
2010,,26897,13193,13704,,,,,,,,,,
2010,,16632,8239,8393,,,,,,,,,,
2010,,42995,21580,21415,,,,,,,,,,
2010,,20484,10114,10370,,,,,,,,,,
2010,,14978,7573,7405,,,,,,,,,,
2010,,84573,41114,43459,,,,,,,,,,
2010,,35468,17601,17867,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,54805,27168,27637,,,,,,,,,,
2010,,70252,34583,35669,,,,,,,,,,
2010,,41465,20983,20482,,,,,,,,,,
2010,,47622,23515,24107,,,,,,,,,,
2010,,41934,20337,21597,,,,,,,,,,
2010,,27860,13876,13984,,,,,,,,,,
2010,,34226,16702,17524,,,,,,,,,,
2010,,25642,12999,12643,,,,,,,,,,
2010,,50051,24836,25215,,,,,,,,,,
2010,,12402,6162,6240,,,,,,,,,,
2010,,61828,30778,31050,,,,,,,,,,
2010,,47684,23726,23958,,,,,,,,,,
2010,,21969,11077,10892,,,,,,,,,,
2010,,10891,5445,5446,,,,,,,,,,
2010,,28812,14042,14770,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,21581,10912,10669,,,,,,,,,,
2010,,14888,7629,7259,,,,,,,,,,
2010,,38457,18918,19539,,,,,,,,,,
2010,,10233,4915,5318,,,,,,,,,,
2010,,26955,13435,13520,,,,,,,,,,
2010,,52565,26234,26331,,,,,,,,,,
2010,,19364,9570,9794,,,,,,,,,,
2010,,20745,10167,10578,,,,,,,,,,
2010,,94073,45916,48157,,,,,,,,,,
2010,,117123,57074,60049,,,,,,,,,,
2010,,26426,12784,13642,,,,,,,,,,
2010,,72160,34464,37696,,,,,,,,,,
2010,,74628,37269,37359,,,,,,,,,,
2010,,36741,18570,18171,,,,,,,,,,
2010,,28812,14172,14640,,,,,,,,,,
2010,,10899,5456,5443,,,,,,,,,,
2010,,45445,22567,22878,,,,,,,,,,
2010,,22335,10991,11344,,,,,,,,,,
2010,,33395,16403,16992,,,,,,,,,,
2010,,23016,11379,11637,,,,,,,,,,
2010,,14174,7207,6967,,,,,,,,,,
2010,,10452,5313,5139,,,,,,,,,,
2010,,22647,11355,11292,,,,,,,,,,
2010,,39663,19366,20297,,,,,,,,,,
2010,,23756,11969,11787,,,,,,,,,,
2010,,24275,12083,12192,,,,,,,,,,
2010,,31591,15516,16075,,,,,,,,,,
2010,,118533,56957,61576,,,,,,,,,,
2010,,10449,5388,5061,,,,,,,,,,
2010,,27384,13859,13525,,,,,,,,,,
2010,,19565,9613,9952,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,32378,15790,16588,,,,,,,,,,
2010,,17890,9097,8793,,,,,,,,,,
2010,,33560,16750,16810,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,36536,18222,18314,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,35179,17550,17629,,,,,,,,,,
2010,,13494,6752,6742,,,,,,,,,,
2010,,8049,4019,4030,,,,,,,,,,
2010,,22553,11233,11320,,,,,,,,,,
2010,,16607,8414,8193,,,,,,,,,,
2010,,11880,6021,5859,,,,,,,,,,
2010,,60896,30203,30693,,,,,,,,,,
2010,,26929,13638,13291,,,,,,,,,,
2010,,39538,19679,19859,,,,,,,,,,
2010,,162963,78097,84866,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,30808,15242,15566,,,,,,,,,,
2010,,46090,23360,22730,,,,,,,,,,
2010,,25407,12759,12648,,,,,,,,,,
2010,,15555,7848,7707,,,,,,,,,,
2010,,26728,13176,13552,,,,,,,,,,
2010,,15667,7701,7966,,,,,,,,,,
2010,,22597,10883,11714,,,,,,,,,,
2010,,17750,9039,8711,,,,,,,,,,
2010,,25827,12735,13092,,,,,,,,,,
2010,,39486,19458,20028,,,,,,,,,,
2010,,22750,11544,11206,,,,,,,,,,
2010,,31974,15928,16046,,,,,,,,,,
2010,,17540,8863,8677,,,,,,,,,,
2010,,17404,8720,8684,,,,,,,,,,
2010,,8109,4027,4082,,,,,,,,,,
2010,,30026,15266,14760,,,,,,,,,,
2010,,54136,26622,27514,,,,,,,,,,
2010,,26235,13153,13082,,,,,,,,,,
2010,,9149,4452,4697,,,,,,,,,,
2010,,11386,5752,5634,,,,,,,,,,
2010,,30039,14994,15045,,,,,,,,,,
2010,,77392,38631,38761,,,,,,,,,,
2010,,23555,11554,12001,,,,,,,,,,
2010,,39897,19948,19949,,,,,,,,,,
2010,,13099,6374,6725,,,,,,,,,,
2010,,9843,4856,4987,,,,,,,,,,
2010,,45577,22634,22943,,,,,,,,,,
2010,,31853,15611,16242,,,,,,,,,,
2010,,43058,21832,21226,,,,,,,,,,
2010,,13054,6551,6503,,,,,,,,,,
2010,,48013,24037,23976,,,,,,,,,,
2010,,79038,38663,40375,,,,,,,,,,
2010,,23592,11679,11913,,,,,,,,,,
2010,,36796,18434,18362,,,,,,,,,,
2010,,21476,10742,10734,,,,,,,,,,
2010,,31656,15273,16383,,,,,,,,,,
2010,,4602,2285,2317,,,,,,,,,,
2010,,12555,6413,6142,,,,,,,,,,
2010,,43724,21232,22492,,,,,,,,,,
2010,,18860,9330,9530,,,,,,,,,,
2010,,44746,21725,23021,,,,,,,,,,
2010,,37080,18444,18636,,,,,,,,,,
2010,,21307,10651,10656,,,,,,,,,,
2010,,55212,27185,28027,,,,,,,,,,
2010,,77566,38277,39289,,,,,,,,,,
2010,,593049,291628,301421,,,,,,,,,,
2010,,1495,748,747,,,,,,,,,,
2010,,22484,11265,11219,,,,,,,,,,
2010,,18736,9121,9615,,,,,,,,,,
2010,,9316,4625,4691,,,,,,,,,,
2010,,75565,37121,38444,,,,,,,,,,
2010,,13494,6796,6698,,,,,,,,,,
2010,,34118,16822,17296,,,,,,,,,,
2010,,10996,5435,5561,,,,,,,,,,
2010,,11842,6069,5773,,,,,,,,,,
2010,,28138,14104,14034,,,,,,,,,,
2010,,95243,46786,48457,,,,,,,,,,
2010,,24051,11786,12265,,,,,,,,,,
2010,,55271,27410,27861,,,,,,,,,,
2010,,45680,22208,23472,,,,,,,,,,
2010,,18229,9253,8976,,,,,,,,,,
2010,,15543,7655,7888,,,,,,,,,,
2010,,33416,16508,16908,,,,,,,,,,
2010,,16153,8293,7860,,,,,,,,,,
2010,,21274,10757,10517,,,,,,,,,,
2010,,23224,11679,11545,,,,,,,,,,
2010,,43208,21593,21615,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,8916,4461,4455,,,,,,,,,,
2010,,7427,3726,3701,,,,,,,,,,
2010,,54878,27290,27588,,,,,,,,,,
2010,,4733,2482,2251,,,,,,,,,,
2010,,13779,6832,6947,,,,,,,,,,
2010,,35759,17808,17951,,,,,,,,,,
2010,,25410,12762,12648,,,,,,,,,,
2010,,41192,20470,20722,,,,,,,,,,
2010,,204853,101695,103158,,,,,,,,,,
2010,,21145,10712,10433,,,,,,,,,,
2010,,33580,16993,16587,,,,,,,,,,
2010,,32408,15913,16495,,,,,,,,,,
2010,,32237,16113,16124,,,,,,,,,,
2010,,40536,20187,20349,,,,,,,,,,
2010,,12664,6366,6298,,,,,,,,,,
2010,,28053,13822,14231,,,,,,,,,,
2010,,18310,9244,9066,,,,,,,,,,
2010,,48801,23595,25206,,,,,,,,,,
2010,,9870,4898,4972,,,,,,,,,,
2010,,17090,8430,8660,,,,,,,,,,
2010,,30725,15175,15550,,,,,,,,,,
2010,,28024,13910,14114,,,,,,,,,,
2010,,62053,30489,31564,,,,,,,,,,
2010,,21914,10998,10916,,,,,,,,,,
2010,,43243,21550,21693,,,,,,,,,,
2010,,67281,33304,33977,,,,,,,,,,
2010,,100301,49716,50585,,,,,,,,,,
2010,,42718,21515,21203,,,,,,,,,,
2010,,19647,9672,9975,,,,,,,,,,
2010,,70533,34400,36133,,,,,,,,,,
2010,,1160,585,575,,,,,,,,,,
2010,,44645,22318,22327,,,,,,,,,,
2010,,12703,6342,6361,,,,,,,,,,
2010,,23462,11245,12217,,,,,,,,,,
2010,,23772,11860,11912,,,,,,,,,,
2010,,25400,12596,12804,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,16533,8153,8380,,,,,,,,,,
2010,,45751,22751,23000,,,,,,,,,,
2010,,25400,12614,12786,,,,,,,,,,
2010,,37359,18189,19170,,,,,,,,,,
2010,,25816,12319,13497,,,,,,,,,,
2010,,17057,8529,8528,,,,,,,,,,
2010,,48456,24230,24226,,,,,,,,,,
2010,,17636,8561,9075,,,,,,,,,,
2010,,26371,13209,13162,,,,,,,,,,
2010,,18413,9185,9228,,,,,,,,,,
2010,,19342,9658,9684,,,,,,,,,,
2010,,15237,7563,7674,,,,,,,,,,
2010,,,,,,,,,,,,,,
2010,,99717,49711,50006,,,,,,,,,,
2010,,25829,12953,12876,,,,,,,,,,
2010,,14057,6998,7059,,,,,,,,,,
2010,,23447,11756,11691,,,,,,,,,,
2010,,40148,19843,20305,,,,,,,,,,
2010,,23391,11440,11951,,,,,,,,,,
2010,,23157,11459,11698,,,,,,,,,,
2010,,14073,7028,7045,,,,,,,,,,
2010,,29051,14440,14611,,,,,,,,,,
2010,,21635,10864,10771,,,,,,,,,,
2010,,49334,24382,24952,,,,,,,,,,
2010,,15862,7925,7937,,,,,,,,,,
2010,,11905,5970,5935,,,,,,,,,,
2010,,14430,7235,7195,,,,,,,,,,
2010,,145332,71697,73635,,,,,,,,,,
2010,,26428,13167,13261,,,,,,,,,,
2010,,16632,7965,8667,,,,,,,,,,
2010,,13397,6626,6771,,,,,,,,,,
2010,,20906,10620,10286,,,,,,,,,,
2010,,60286,29028,31258,,,,,,,,,,
2010,,31907,15695,16212,,,,,,,,,,
2010,,121532,59544,61988,,,,,,,,,,
2010,,8118,4031,4087,,,,,,,,,,
2010,,18568,9238,9330,,,,,,,,,,
2010,,40410,20084,20326,,,,,,,,,,
2010,,21025,10711,10314,,,,,,,,,,
2010,,46870,22789,24081,,,,,,,,,,
2010,,21935,11082,10853,,,,,,,,,,
2010,,44404,21617,22787,,,,,,,,,,
2010,,119030,57936,61094,,,,,,,,,,
