Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2011,Kapelle,12365,6142,6223,,,,,,,,,,
2011,Katwijk,62044,30894,31150,,,,,,,,,,
2011,Kerkrade,47409,23615,23794,,,,,,,,,,
2011,Koggenland,22082,11112,10970,,,,,,,,,,
2011,Korendijk,10848,5443,5405,,,,,,,,,,
2011,Krimpen aan den IJssel,28626,13923,14703,,,,,,,,,,
2011,Krimpenerwaard,,,,,,,,,,,,,
2011,Laarbeek,21532,10890,10642,,,,,,,,,,
2011,Landerd,14941,7670,7271,,,,,,,,,,
2011,Landgraaf,38186,18762,19424,,,,,,,,,,
2011,Landsmeer,10253,4927,5326,,,,,,,,,,
2011,Langedijk,26997,13466,13531,,,,,,,,,,
2011,Lansingerland,54090,26925,27165,,,,,,,,,,
2011,Leek,19333,9565,9768,,,,,,,,,,
2011,Leerdam,20692,10149,10543,,,,,,,,,,
2011,Leeuwarden,94838,46405,48433,,,,,,,,,,
2011,Leiden,117915,57527,60388,,,,,,,,,,
2011,Leiderdorp,26609,12870,13739,,,,,,,,,,
2011,Leidschendam-Voorburg,72068,34445,37623,,,,,,,,,,
2011,Lelystad,75111,37522,37589,,,,,,,,,,
2011,Leudal,36600,18484,18116,,,,,,,,,,
2011,Leusden,28609,14001,14608,,,,,,,,,,
2011,Lingewaal,10878,5438,5440,,,,,,,,,,
2011,Lingewaard,45589,22583,23006,,,,,,,,,,
2011,Lisse,22685,11159,11526,,,,,,,,,,
2011,Lochem,33278,16372,16906,,,,,,,,,,
2011,Loon op Zand,22973,11341,11632,,,,,,,,,,
2011,Lopik,14121,7164,6957,,,,,,,,,,
2011,Loppersum,10478,5342,5136,,,,,,,,,,
2011,Losser,22664,11377,11287,,,,,,,,,,
2011,Maasdriel,23970,12095,11875,,,,,,,,,,
2011,Maasgouw,24272,12137,12135,,,,,,,,,,
2011,Maassluis,31910,15659,16251,,,,,,,,,,
2011,Maastricht,119664,57538,62126,,,,,,,,,,
2011,Marum,10471,5396,5075,,,,,,,,,,
2011,Medemblik,42891,21819,21072,,,,,,,,,,
2011,Meerssen,19495,9575,9920,,,,,,,,,,
2011,Meierijstad,,,,,,,,,,,,,
2011,Meppel,32511,15836,16675,,,,,,,,,,
2011,Midden-Delfland,18154,9188,8966,,,,,,,,,,
2011,Midden-Drenthe,33581,16751,16830,,,,,,,,,,
2011,Midden-Groningen,,,,,,,,,,,,,
2011,Moerdijk,36547,18249,18298,,,,,,,,,,
2011,Molenwaard,,,,,,,,,,,,,
2011,Montferland,34976,17419,17557,,,,,,,,,,
2011,Montfoort,13500,6767,6733,,,,,,,,,,
2011,Mook en Middelaar,7947,3966,3981,,,,,,,,,,
2011,Neder-Betuwe,22620,11258,11362,,,,,,,,,,
2011,Nederweert,16678,8416,8262,,,,,,,,,,
2011,Neerijnen,11843,5980,5863,,,,,,,,,,
2011,Nieuwegein,60947,30194,30753,,,,,,,,,,
2011,Nieuwkoop,26988,13656,13332,,,,,,,,,,
2011,Nijkerk,39788,19792,19996,,,,,,,,,,
2011,Nijmegen,164223,78582,85641,,,,,,,,,,
2011,Nissewaard,,,,,,,,,,,,,
2011,Noordenveld,30794,15219,15575,,,,,,,,,,
2011,Noordoostpolder,46253,23447,22806,,,,,,,,,,
2011,Noordwijk,25438,12811,12627,,,,,,,,,,
2011,Noordwijkerhout,15601,7878,7723,,,,,,,,,,
2011,Nunspeet,26685,13170,13515,,,,,,,,,,
2011,Nuth,15595,7655,7940,,,,,,,,,,
2011,Oegstgeest,22767,10933,11834,,,,,,,,,,
2011,Oirschot,17845,9059,8786,,,,,,,,,,
2011,Oisterwijk,25721,12631,13090,,,,,,,,,,
2011,Oldambt,39396,19453,19943,,,,,,,,,,
2011,Oldebroek,22659,11449,11210,,,,,,,,,,
2011,Oldenzaal,32176,16010,16166,,,,,,,,,,
2011,Olst-Wijhe,17502,8842,8660,,,,,,,,,,
2011,Ommen,17329,8670,8659,,,,,,,,,,
2011,Onderbanken,8016,3976,4040,,,,,,,,,,
2011,Oost Gelre,30113,15334,14779,,,,,,,,,,
2011,Oosterhout,54072,26602,27470,,,,,,,,,,
2011,Ooststellingwerf,26004,13026,12978,,,,,,,,,,
2011,Oostzaan,9114,4453,4661,,,,,,,,,,
2011,Opmeer,11420,5754,5666,,,,,,,,,,
2011,Opsterland,29991,14994,14997,,,,,,,,,,
2011,Oss,84201,42098,42103,,,,,,,,,,
2011,Oud-Beijerland,23536,11538,11998,,,,,,,,,,
2011,Oude IJsselstreek,39922,19922,20000,,,,,,,,,,
2011,Ouder-Amstel,13146,6398,6748,,,,,,,,,,
2011,Oudewater,9815,4839,4976,,,,,,,,,,
2011,Overbetuwe,45953,22857,23096,,,,,,,,,,
2011,Papendrecht,31883,15644,16239,,,,,,,,,,
2011,Peel en Maas,43188,21896,21292,,,,,,,,,,
2011,Pekela,12954,6497,6457,,,,,,,,,,
2011,Pijnacker-Nootdorp,49286,24660,24626,,,,,,,,,,
2011,Purmerend,79193,38684,40509,,,,,,,,,,
2011,Putten,23746,11768,11978,,,,,,,,,,
2011,Raalte,36688,18344,18344,,,,,,,,,,
2011,Reimerswaal,21614,10826,10788,,,,,,,,,,
2011,Renkum,31559,15210,16349,,,,,,,,,,
2011,Renswoude,4752,2361,2391,,,,,,,,,,
2011,Reusel-De Mierden,12606,6414,6192,,,,,,,,,,
2011,Rheden,43982,21324,22658,,,,,,,,,,
2011,Rhenen,18951,9391,9560,,,,,,,,,,
2011,Ridderkerk,44889,21754,23135,,,,,,,,,,
2011,Rijssen-Holten,37433,18617,18816,,,,,,,,,,
2011,Roerdalen,21239,10624,10615,,,,,,,,,,
2011,Roermond,55595,27415,28180,,,,,,,,,,
2011,Roosendaal,77541,38301,39240,,,,,,,,,,
2011,Rotterdam,610386,300319,310067,,,,,,,,,,
2011,Rozendaal,1512,753,759,,,,,,,,,,
2011,Rucphen,22430,11205,11225,,,,,,,,,,
2011,Schagen,18671,9101,9570,,,,,,,,,,
2011,Scherpenzeel,9327,4628,4699,,,,,,,,,,
2011,Schiedam,75718,37250,38468,,,,,,,,,,
2011,Schiermonnikoog,957,471,486,,,,,,,,,,
2011,Schinnen,13408,6767,6641,,,,,,,,,,
2011,Schouwen-Duiveland,34203,16894,17309,,,,,,,,,,
2011,Simpelveld,10953,5439,5514,,,,,,,,,,
2011,Sint Anthonis,11796,6051,5745,,,,,,,,,,
2011,Sint-Michielsgestel,28114,14115,13999,,,,,,,,,,
2011,Sittard-Geleen,94814,46568,48246,,,,,,,,,,
2011,Sliedrecht,24061,11810,12251,,,,,,,,,,
2011,Smallingerland,55436,27492,27944,,,,,,,,,,
2011,Soest,45611,22121,23490,,,,,,,,,,
2011,Someren,18317,9289,9028,,,,,,,,,,
2011,Son en Breugel,15653,7738,7915,,,,,,,,,,
2011,Stadskanaal,33122,16350,16772,,,,,,,,,,
2011,Staphorst,16179,8315,7864,,,,,,,,,,
2011,Stede Broec,21402,10810,10592,,,,,,,,,,
2011,Steenbergen,23273,11681,11592,,,,,,,,,,
2011,Steenwijkerland,43281,21668,21613,,,,,,,,,,
2011,Stichtse Vecht,63050,30874,32176,,,,,,,,,,
2011,Strijen,8868,4431,4437,,,,,,,,,,
2011,Ten Boer,7454,3742,3712,,,,,,,,,,
2011,Terneuzen,54823,27295,27528,,,,,,,,,,
2011,Terschelling,4721,2487,2234,,,,,,,,,,
2011,Texel,13728,6804,6924,,,,,,,,,,
2011,Teylingen,35812,17875,17937,,,,,,,,,,
2011,Tholen,25489,12785,12704,,,,,,,,,,
2011,Tiel,41181,20446,20735,,,,,,,,,,
2011,Tilburg,206240,102366,103874,,,,,,,,,,
2011,Tubbergen,21171,10745,10426,,,,,,,,,,
2011,Twenterand,33727,17071,16656,,,,,,,,,,
2011,Tynaarlo,32450,15942,16508,,,,,,,,,,
2011,Tytsjerksteradiel,32178,16047,16131,,,,,,,,,,
2011,Uden,40721,20224,20497,,,,,,,,,,
2011,Uitgeest,12819,6455,6364,,,,,,,,,,
2011,Uithoorn,28114,13856,14258,,,,,,,,,,
2011,Urk,18678,9434,9244,,,,,,,,,,
2011,Utrechtse Heuvelrug,48726,23540,25186,,,,,,,,,,
2011,Vaals,9805,4820,4985,,,,,,,,,,
2011,Valkenburg aan de Geul,17024,8441,8583,,,,,,,,,,
2011,Valkenswaard,30622,15125,15497,,,,,,,,,,
2011,Veendam,27981,13884,14097,,,,,,,,,,
2011,Veenendaal,62267,30565,31702,,,,,,,,,,
2011,Veere,21926,10954,10972,,,,,,,,,,
2011,Veldhoven,43592,21750,21842,,,,,,,,,,
2011,Velsen,67347,33294,34053,,,,,,,,,,
2011,Venlo,99793,49408,50385,,,,,,,,,,
2011,Venray,42784,21518,21266,,,,,,,,,,
2011,Vianen,19683,9706,9977,,,,,,,,,,
2011,Vlaardingen,71269,34798,36471,,,,,,,,,,
2011,Vlieland,1151,576,575,,,,,,,,,,
2011,Vlissingen,44536,22192,22344,,,,,,,,,,
2011,Voerendaal,12664,6299,6365,,,,,,,,,,
2011,Voorschoten,23865,11455,12410,,,,,,,,,,
2011,Voorst,23703,11837,11866,,,,,,,,,,
2011,Vught,25654,12751,12903,,,,,,,,,,
2011,Waadhoeke,,,,,,,,,,,,,
2011,Waalre,16482,8126,8356,,,,,,,,,,
2011,Waalwijk,46211,22994,23217,,,,,,,,,,
2011,Waddinxveen,25337,12612,12725,,,,,,,,,,
2011,Wageningen,36642,17589,19053,,,,,,,,,,
2011,Wassenaar,25830,12297,13533,,,,,,,,,,
2011,Waterland,17140,8560,8580,,,,,,,,,,
2011,Weert,48563,24316,24247,,,,,,,,,,
2011,Weesp,17987,8709,9278,,,,,,,,,,
2011,Werkendam,26353,13169,13184,,,,,,,,,,
2011,West Maas en Waal,18301,9150,9151,,,,,,,,,,
2011,Westerveld,19365,9657,9708,,,,,,,,,,
2011,Westervoort,15336,7600,7736,,,,,,,,,,
2011,Westerwolde,,,,,,,,,,,,,
2011,Westland,99776,49688,50088,,,,,,,,,,
2011,Weststellingwerf,25846,12945,12901,,,,,,,,,,
2011,Westvoorne,13992,6946,7046,,,,,,,,,,
2011,Wierden,23630,11836,11794,,,,,,,,,,
2011,Wijchen,40507,19967,20540,,,,,,,,,,
2011,Wijdemeren,23312,11397,11915,,,,,,,,,,
2011,Wijk bij Duurstede,23115,11446,11669,,,,,,,,,,
2011,Winsum,14054,7005,7049,,,,,,,,,,
2011,Winterswijk,29026,14409,14617,,,,,,,,,,
2011,Woensdrecht,21682,10902,10780,,,,,,,,,,
2011,Woerden,49748,24627,25121,,,,,,,,,,
2011,Wormerland,15801,7903,7898,,,,,,,,,,
2011,Woudenberg,12008,6004,6004,,,,,,,,,,
2011,Woudrichem,14423,7226,7197,,,,,,,,,,
2011,Zaanstad,146940,72544,74396,,,,,,,,,,
2011,Zaltbommel,26643,13299,13344,,,,,,,,,,
2011,Zandvoort,16632,8010,8622,,,,,,,,,,
2011,Zederik,13342,6632,6710,,,,,,,,,,
2011,Zeewolde,21106,10719,10387,,,,,,,,,,
2011,Zeist,60824,29324,31500,,,,,,,,,,
2011,Zevenaar,32234,15854,16380,,,,,,,,,,
2011,Zoetermeer,121911,59736,62175,,,,,,,,,,
2011,Zoeterwoude,8130,4044,4086,,,,,,,,,,
2011,Zuidhorn,18631,9280,9351,,,,,,,,,,
2011,Zuidplas,40521,20122,20399,,,,,,,,,,
2011,Zundert,21163,10807,10356,,,,,,,,,,
2011,Zutphen,47084,22963,24121,,,,,,,,,,
2011,Zwartewaterland,22018,11149,10869,,,,,,,,,,
2011,Zwijndrecht,44445,21622,22823,,,,,,,,,,
2011,Zwolle,120355,58697,61658,,,,,,,,,,
